id,year,RE24,PA,Available_Runs,RE24_efficiency
almoa001,2023,-2.9983533638527047,16,7.0618558897051855,-0.4245843317510517
almoa002,2016,-2.8011673029452866,117,56.145369348288,-0.04989133272182669
almoa002,2017,2.585229013415205,323,176.354275305642,0.014659293112881494
almoa002,2018,-11.737597234774897,478,245.7023131862527,-0.0477716187632198
almoa002,2019,-25.697973565002815,363,196.28344038268074,-0.13092277939953156
almoa002,2020,-4.56833291903504,34,19.65696428420258,-0.23240276845323488
almoa002,2021,-10.219613116534822,54,25.060498842691462,-0.4077976731702301
almoa002,2022,-4.136267402767361,235,116.7895454642448,-0.0354164183645503
almoy001,2018,-0.09922613289679291,1,0.09922613289679291,-1.0
almoy001,2019,-1.0260172467217386,5,1.7247991126945124,-0.5948618822738585
almoy001,2021,-0.5079679061187296,3,0.8751247318127238,-0.580452006043219
alonp001,2019,38.082647706956195,693,357.31438471260367,0.1065802255276875
alonp001,2020,1.4160225151718044,239,141.62531410932965,0.009998371576981541
alonp001,2021,16.408041455648082,637,335.8766314445866,0.04885139339726617
alonp001,2022,36.410608633174625,685,360.6291853134281,0.10096412080882926
alonp001,2023,16.67124398462479,658,336.53917746168423,0.049537305315732076
alonp001,2024,7.658651814283654,695,349.62095816638003,0.021905585564578774
alonp001,2025,26.036155372145263,709,365.03421813846165,0.07132524590412358
alony001,2015,-1.7749854680235455,402,179.94407842042463,-0.009864094909955509
alony001,2016,-5.875703632248148,532,251.21238556359148,-0.02338938670983952
alony001,2017,16.747759145018968,521,258.1063598881505,0.064887045605062
alony001,2018,5.076167126743422,574,285.2866378422681,0.0177932172538343
alony001,2019,-12.395362133847705,335,170.81612837098476,-0.07256552558624324
altha001,2015,8.694327019124886,161,72.58481688231163,0.11978162090319508
altha001,2016,-3.8361363455433652,227,103.7890851553946,-0.036960884083329607
altha001,2017,13.606151872111923,412,209.6595365843085,0.06489641298353535
altha001,2018,-8.335392040888179,285,148.88344531803727,-0.05598602331563819
altha001,2019,-9.689360269919018,66,32.712997714364434,-0.2961929797605914
altuj001,2015,16.59979721694803,689,312.66065882679334,0.05309205603044522
altuj001,2016,34.12036327355846,717,348.912723151354,0.09779053903619753
altuj001,2017,33.45915780662852,662,341.736402674907,0.09790925855346505
altuj001,2018,19.711436344253794,599,297.75963408700966,0.06619915558632715
altuj001,2019,11.96570377684115,548,292.07643759216967,0.040967713368063687
altuj001,2020,-11.603836845074598,210,109.50307820843463,-0.10596813381800253
altuj001,2021,19.785066381145917,678,344.09252531277644,0.05749926233695865
altuj001,2022,29.321103012695346,604,277.50764323534804,0.10565872229987111
altuj001,2023,18.054472993106376,410,205.1892402364521,0.08798937494140094
altuj001,2024,11.625871222229708,682,327.2758971255631,0.03552315133604022
altuj001,2025,-6.826234840598278,654,323.6519372260422,-0.021091283738650258
alu-j001,2023,-8.849815599150912,175,91.93268563146664,-0.09626408212012251
alvaa002,2024,-1.7338519598809539,39,17.331616714106275,-0.10003982827924902
alvad002,2015,0.15028894231299816,31,11.64443888260334,0.012906499302214392
alvad002,2016,1.4997152708400097,4,1.9174405999307351,0.7821443182616373
alvae001,2020,-1.5702491718225535,41,22.58597107996503,-0.06952320828992156
alvae001,2021,-2.2420647510734124,74,33.35575735139609,-0.06721672446089945
alvae001,2022,-3.3405271867534374,27,14.434559836110981,-0.23142563574376757
alvae001,2024,-0.4702457203183298,11,2.0875044311410766,-0.22526693275629742
alvaf001,2022,-1.3585930099775394,14,7.3421790061755,-0.18503948335158107
alvaf001,2023,-8.105710088884845,423,209.5914060570358,-0.03867386665023398
alvaf001,2024,-2.641681049118904,342,171.32070747159202,-0.015419508173330074
alvaf001,2025,5.795355698687031,277,122.77635911280636,0.04720253752892513
alvah001,2015,0.04707671064584262,6,3.0727073271384824,0.01532092244193127
alvah001,2017,-2.2473464056068093,6,4.71918269209565,-0.47621517373569383
alvaj003,2016,-0.484375,1,0.484375,-1.0
alvaj003,2021,-0.10022757402349047,5,1.571650907148035,-0.06377216057818237
alvaj004,2022,-0.3612195774947061,1,0.6776528862640503,-0.5330451398003128
alvan001,2024,-4.637286304520606,32,15.927032940465505,-0.2911582039074423
alvan001,2025,-5.4036698341958,208,97.64603680045671,-0.05533936666818746
alvap001,2015,10.432182839488176,491,237.8014444433901,0.04386929971727574
alvap001,2016,4.7767505343709855,376,167.75651981624057,0.028474306331601345
alvap001,2017,1.01139290635177,34,17.25175680916743,0.05862550217577405
alvap001,2018,-2.239695060736412,127,61.90243116697414,-0.03618105167299669
alvay001,2019,34.296819831140844,369,210.00206999562636,0.1633165798406422
alvay001,2020,0.15329349775262235,9,6.487431077181726,0.023629306566631952
alvay001,2021,18.071127031984293,598,316.44086329358294,0.057107438160470834
alvay001,2022,42.37046115803957,561,272.6903368816797,0.1553794008345228
alvay001,2023,48.909870192064936,496,256.9567466662533,0.19034281382613868
alvay001,2024,42.66396390889064,635,308.7026272795646,0.1382040842504838
alvay001,2025,9.101119183789205,199,94.67086057971328,0.09613432399429836
alzoa001,2019,-1.8456972053115723,5,2.365222844244734,-0.7803481222932899
alzoa001,2021,-6.945652783281621,33,13.766470078837042,-0.5045340412978526
amada001,2024,-3.591083550581504,36,16.062534876898884,-0.22356891848659552
amada001,2025,-6.157972579924251,128,56.49854888060433,-0.10899346446822197
amara001,2015,-18.220862672186843,357,169.85347845921854,-0.10727400367347575
amara001,2016,-7.289536682972289,150,66.98941810386702,-0.10881624127067159
amara001,2017,-11.325775856127354,176,89.61830153167061,-0.12637793466912434
amayj001,2023,0.3999253835034413,9,5.530276419038006,0.07231562280082349
amayj001,2024,-6.584414350990158,72,31.845574546105784,-0.20676073347200227
amayj001,2025,-9.319468923099935,73,36.484792192805436,-0.25543434299559126
amaym001,2023,2.273021024566929,156,71.19970252547387,0.03192458597356761
amaym001,2024,-7.618227394184966,363,186.4527334941342,-0.040858759490509884
amaym001,2025,10.88390840886132,103,49.86190887578651,0.21828102161059992
ambut001,2021,-0.67815184345737,4,1.5360295827844834,-0.4414966033584002
andeb004,2015,-12.560040961116618,61,37.495550819312086,-0.3349741685791576
