id,year,GB_pct,FB_pct,LD_pct,HR_FB_pct,BIP
adama002,2019,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.0,54.0
adama002,2020,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,7.0
adama002,2021,0.3431372549019608,0.43137254901960786,0.22549019607843138,0.0,102.0
adama002,2022,1.0,0.0,0.0,,4.0
adama002,2023,0.4,0.35555555555555557,0.24444444444444444,0.0,45.0
adama002,2024,0.3917525773195876,0.31958762886597936,0.28865979381443296,0.0,97.0
adamc002,2018,0.43478260869565216,0.34782608695652173,0.21739130434782608,0.0,23.0
adamc002,2019,0.3375,0.3625,0.3,0.0,80.0
adamc002,2020,0.30303030303030304,0.36363636363636365,0.3333333333333333,0.0,33.0
adamj002,2018,0.27848101265822783,0.5189873417721519,0.20253164556962025,0.0,79.0
adamj002,2019,0.2542372881355932,0.5084745762711864,0.23728813559322035,0.0,59.0
adamj002,2020,0.4230769230769231,0.4230769230769231,0.15384615384615385,0.0,26.0
adamj002,2021,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0,22.0
adamj002,2022,0.45864661654135336,0.3533834586466165,0.18796992481203006,0.0,133.0
adamj002,2023,0.4396551724137931,0.3706896551724138,0.1896551724137931,0.0,116.0
adamj002,2024,0.44242424242424244,0.3515151515151515,0.20606060606060606,0.0,165.0
adamj002,2025,0.45180722891566266,0.37349397590361444,0.1746987951807229,0.0,166.0
adamt002,2025,0.3434343434343434,0.3333333333333333,0.32323232323232326,0.0,99.0
adcon001,2015,0.5384615384615384,0.2692307692307692,0.19230769230769232,0.0,52.0
adcot001,2023,0.40476190476190477,0.2857142857142857,0.30952380952380953,0.0,42.0
adcot001,2024,0.3333333333333333,0.4166666666666667,0.25,0.0,12.0
adcot001,2025,0.2,0.8,0.0,0.0,5.0
adlet001,2016,0.3877551020408163,0.42346938775510207,0.18877551020408162,0.0,196.0
adlet001,2017,0.37272727272727274,0.4212121212121212,0.20606060606060606,0.0,330.0
adonj001,2021,0.8,0.0,0.2,,10.0
adonj001,2022,0.49748743718592964,0.24120603015075376,0.2613065326633166,0.0,199.0
adonj001,2023,0.4,0.3032258064516129,0.2967741935483871,0.0,155.0
adonj001,2024,0.6176470588235294,0.17647058823529413,0.20588235294117646,0.0,34.0
